,Ticker,Fund,Issuer,Family,FamilyLabel,Benchmark,Date,Price,AUM,ExpenseRatio,ADVmm,SpreadBps,RoundTripBps,VolAnn
89,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-16,67.83,80000.0,0.25,3131.55,22.676,22.731,33.466
90,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-17,67.65,80000.0,0.25,3152.692,28.7,28.755,33.126
91,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-18,66.68,80000.0,0.25,3161.944,32.666,32.708,32.225
92,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-21,66.33,80000.0,0.25,3197.861,33.032,33.074,32.08
93,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-22,67.82,80000.0,0.25,3245.914,29.609,29.664,32.299
94,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-23,67.29,80000.0,0.25,3179.578,31.022,31.064,32.24
95,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-24,67.66,80000.0,0.25,3171.199,31.091,31.129,32.163
96,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-25,66.36,80000.0,0.25,3222.74,31.091,31.129,32.507
97,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-28,67.1,80000.0,0.25,3260.853,28.748,28.791,32.36
98,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-29,66.71,80000.0,0.25,3279.815,29.037,29.079,32.065
99,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-30,66.37,80000.0,0.25,3309.48,30.038,30.08,32.11
100,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-07-31,66.32,80000.0,0.25,3339.051,36.248,36.285,31.433
101,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-01,64.22,80000.0,0.25,3356.716,36.248,36.285,32.267
102,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-04,65.2,80000.0,0.25,3353.086,41.338,41.381,32.298
103,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-05,64.55,80000.0,0.25,3338.88,41.338,41.381,30.71
104,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-06,65.51,80000.0,0.25,3335.933,41.338,41.381,30.647
105,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-07,66.83,80000.0,0.25,3295.072,41.338,41.381,30.701
106,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-08,66.13,80000.0,0.25,3128.332,46.682,46.731,30.281
107,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-11,67.64,80000.0,0.25,3017.604,46.682,46.731,30.376
108,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-12,67.95,80000.0,0.25,2903.824,51.744,51.793,30.37
109,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-13,69.84,80000.0,0.25,2827.566,51.744,51.793,30.773
110,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-14,67.03,80000.0,0.25,2865.72,51.744,51.793,31.971
111,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-15,66.44,80000.0,0.25,2844.995,48.064,48.113,31.922
112,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-18,66.05,80000.0,0.25,2789.707,44.098,44.147,31.842
113,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-19,64.19,80000.0,0.25,2813.872,36.755,36.81,32.08
114,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-20,64.9,80000.0,0.25,2793.392,39.129,39.178,31.802
115,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-21,63.69,80000.0,0.25,2785.315,43.1,43.154,31.983
116,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-22,66.25,80000.0,0.25,2888.733,46.798,46.853,32.425
117,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-25,62.88,80000.0,0.25,2885.378,46.798,46.87,34.117
118,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-26,63.1,80000.0,0.25,2886.174,46.798,46.87,34.062
119,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-27,63.65,80000.0,0.25,2866.616,41.828,41.9,34.093
120,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-28,63.58,80000.0,0.25,2830.883,37.03,37.101,33.928
121,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-08-29,61.44,80000.0,0.25,2853.969,30.82,30.892,34.577
122,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-02,62.97,80000.0,0.25,2779.729,30.82,30.892,34.325
123,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-03,63.77,80000.0,0.25,2790.541,25.73,25.801,34.091
124,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-04,62.35,80000.0,0.25,2791.572,25.73,25.802,33.378
125,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-05,63.42,80000.0,0.25,2852.484,25.73,25.801,33.516
126,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-08,63.7,80000.0,0.25,2833.476,27.826,27.884,33.489
127,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-09,63.22,80000.0,0.25,2850.586,25.274,25.332,33.296
128,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-10,64.53,80000.0,0.25,2850.415,25.274,25.332,33.357
129,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-11,65.03,80000.0,0.25,2849.476,21.104,21.162,32.688
130,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-12,66.38,80000.0,0.25,2820.612,21.104,21.162,31.913
131,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-15,65.5,80000.0,0.25,2699.455,21.104,21.162,31.989
132,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-16,66.37,80000.0,0.25,2681.42,18.76,18.819,32.041
133,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-17,65.67,80000.0,0.25,2719.506,24.89,24.948,32.144
134,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-18,66.75,80000.0,0.25,2668.948,24.89,24.948,31.973
135,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-19,65.37,80000.0,0.25,2645.551,21.062,21.121,32.074
136,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-22,63.65,80000.0,0.25,2670.694,15.677,15.737,32.569
137,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-23,63.41,80000.0,0.25,2581.367,16.354,16.413,32.544
138,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-24,64.42,80000.0,0.25,2509.123,16.354,16.413,32.657
139,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-25,62.1,80000.0,0.25,2573.235,16.354,16.414,33.211
140,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-26,61.94,80000.0,0.25,2614.8,20.88,20.94,32.064
141,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-29,64.97,80000.0,0.25,2679.36,20.88,20.944,33.52
142,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-09-30,65.0,80000.0,0.25,2643.258,25.465,25.525,33.402
143,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-01,66.74,80000.0,0.25,2687.593,25.465,25.525,33.788
144,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-02,68.77,80000.0,0.25,2787.545,25.465,25.528,33.854
145,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-03,69.81,80000.0,0.25,2966.946,25.465,25.525,33.865
146,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-06,71.29,80000.0,0.25,3055.705,25.465,25.525,33.095
147,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-07,69.13,80000.0,0.25,3211.961,23.368,23.428,33.605
148,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-08,70.06,80000.0,0.25,3284.12,27.223,27.283,33.107
149,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-09,68.74,80000.0,0.25,3327.793,27.44,27.498,32.973
150,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-10,66.2,80000.0,0.25,3551.307,27.949,28.007,33.871
151,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-13,65.81,80000.0,0.25,3623.09,27.949,28.003,33.764
152,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-14,63.91,80000.0,0.25,3747.397,27.949,28.003,34.273
153,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-15,63.17,80000.0,0.25,3789.3,34.351,34.405,34.011
154,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-16,61.43,80000.0,0.25,3905.115,28.222,28.276,34.426
155,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-17,60.47,80000.0,0.25,4053.634,28.222,28.273,34.516
156,IBIT,iShares Bitcoin Trust,BlackRock,IBIT,iShares Bitcoin Trust,BTC-USD,2025-10-20,62.93,80000.0,0.25,4106.081,28.222,28.273,35.358
